[24-11-05 11:37:46] fitting objective_H2 to data for demes ['Altai', 'Denisova', 'Yoruba']
[24-11-05 11:37:46] 0        pnames [         TA       NND       TND        NA        ND       NY0       NY1       mAD ]
[24-11-05 11:37:46] 0            p0 [   997266.8    6424.6  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:39] 141   -47926.49 [   791601.99889204741916604.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:41] 142   -47926.49 [   791601.97048634954682563.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:42] 143   -47926.49 [   791601.98133636034033202.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:43] 144   -47926.49 [   791601.98804203591108594.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:44] 145   -47926.49 [   791601.99218637140678126.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:46] 146   -47926.49 [   791601.99474771165052782.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:47] 147   -47926.49 [   791601.99633070700673148.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:48] 148   -47926.49 [   791601.99730905195870746.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:49] 149   -47926.49 [   791601.99730905195870746.0  789983.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:51] 150   -47926.47 [   791601.99730905195870746.0  789984.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:52] 151   -47926.44 [   791601.99730905195870746.0  789986.6    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:53] 152   -47923.08 [   791601.99730905195870746.0  790162.9    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:54] 156   -47902.92 [   791601.99730905195870746.0  791234.2    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:56] 157   -47912.95 [   791601.99730905195870746.0  790698.6    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:57] 159   -47898.23 [   791601.99730905195870746.0  791487.1    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:40:58] 161   -47900.02 [   791601.99730905195870746.0  791390.5    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:00] 162   -47897.12 [   791601.99730905195870746.0  791546.8    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:01] 163   -47896.44 [   791601.99730905195870746.0  791583.7    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:02] 165   -47896.73 [   791601.99730905195870746.0  791567.7    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:03] 166   -47896.44 [   791601.99730905195870746.0  791583.7    3948.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:05] 167   -47925.12 [   791601.99730905195870746.0  791583.7    3949.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:06] 168   -47850.07 [   791601.99730905195870746.0  791583.7    3947.1    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:07] 169   -43048.25 [   791601.99730905195870746.0  791583.7    3770.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:08] 170   -19908.69 [   791601.99730905195870746.0  791583.7    2163.8    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:10] 172   -19063.03 [   791601.99730905195870746.0  791583.7    1170.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:11] 173    -21381.7 [   791601.99730905195870746.0  791583.7     556.9    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:12] 174   -18591.78 [   791601.99730905195870746.0  791583.7    1519.5    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:13] 175   -18585.97 [   791601.99730905195870746.0  791583.7    1543.8    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:15] 176   -18584.01 [   791601.99730905195870746.0  791583.7    1571.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:16] 177   -18765.63 [   791601.99730905195870746.0  791583.7    1797.9    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:17] 178   -18586.39 [   791601.99730905195870746.0  791583.7    1595.5    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:18] 179   -18584.01 [   791601.99730905195870746.0  791583.7    1571.7    2601.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:20] 180   -18582.55 [   791601.99730905195870746.0  791583.7    1571.7    2602.9   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:21] 181    -18580.2 [   791601.99730905195870746.0  791583.7    1571.7    2604.5   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:22] 182   -18396.41 [   791601.99730905195870746.0  791583.7    1571.7    2780.8   32897.3   22759.1  1.38e-05 ]
[24-11-05 11:41:24] 183   -18358.88 [   791601.99730905195870746.0  791583.7    1571.7    2917.9   32897.3   22759.1  1.38e-05 ]
